PaperID,Title,DOI,url
1307,"Reliability-Based Design Optimization Methods",10.1115/DETC2004-574,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651273
1308,"A Reliability-Based Design Method Using Simulation Techniques and Efficient Optimization Approach",10.1115/DETC2004-574,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651274
1309,"Assessing Product Architecture Costing: Product Life Cycles, Allocation Rules, and Cost Models",10.1115/DETC2004-574,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651275
1310,"Unified Distance Queries in a Heterogeneous Model Environment",10.1115/DETC2004-574,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651276
1311,"The Role of Constraints and Human Interaction in Evolving MEMS Designs: Microresonator Case Study",10.1115/DETC2004-574,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651277
1312,"Two-Level Approximation Method for Reliability-Based Design Optimization",10.1115/DETC2004-574,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651278
1313,"Product Platform Design Through Sensitivity Analysis and Cluster Analysis",10.1115/DETC2004-574,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651279
1315,"A Full Parametric Model for Turbomachinery Blade Design and Optimisation",10.1115/DETC2004-574,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651280
1316,"The Performance Moment Integration Method for Reliability-Based Robust Design Optimization",10.1115/DETC2004-574,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651281
1317,"Segmentation of Noisy Laser-Scanner Generated Meshes With Piecewise Polynomial Approximations",10.1115/DETC2004-574,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651282
1318,"Solid Modeler Evaluation and Comparison Cycle: A Methodology for Optimum Selection of Modeling Software",10.1115/DETC2004-574,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651283
1319,"Vehicle Structure Optimization for Crash Pulse",10.1115/DETC2004-574,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651284
1320,"Analytical Variance-Based Global Sensitivity Analysis in Simulation-Based Design Under Uncertainty",10.1115/DETC2004-574,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651285
1321,"Building Surrogate Models Based on Detailed and Approximate Simulations",10.1115/DETC2004-574,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651286
1322,"Graphical Modeling Environment and Supporting Framework for Function-Based Conceptual Design",10.1115/DETC2004-574,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651287
1323,"Relative Entropy Based Method for Global and Regional Sensitivity Analysis in Probabilistic Design",10.1115/DETC2004-575,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651288
1324,"A Haptic System for Virtual Prototyping of Polygonal Models",10.1115/DETC2004-575,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651289
1325,"Influence of Group Cohesion and Information Sharing on Effectiveness of Design Review",10.1115/DETC2004-575,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651290
1326,"Development of a J2EE Web Application for STEP-Based Design Conformance Checking",10.1115/DETC2004-575,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651291
1327,"A Sequential Exploratory Experimental Design Method: Development of Appropriate Empirical Models in Design",10.1115/DETC2004-575,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651292
1328,"Applicability of Design Spaces to Utilize Current Assembly Plant Resources to Produce New Product Family Members",10.1115/DETC2004-575,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651293
1329,"A Sketch-Based Interface for the Design and Analysis of Simple Vibratory Mechanical Systems",10.1115/DETC2004-575,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651294
1330,"Trim Loop Closure for Enhanced CAD Interoperability",10.1115/DETC2004-575,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651295
1331,"Haptically Guided Filtering for Reverse Engineering",10.1115/DETC2004-575,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651296
1332,"Design Configuration of Vehicle With Domain Knowledge Enhancement",10.1115/DETC2004-575,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651297
1333,"An Exploration-Estimation Algorithm for Synthesis and Analysis of Engineering Systems Using Minimal Physical Testing",10.1115/DETC2004-575,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651298
1334,"Quantifying Profit and Loss Associated With Failure Cases",10.1115/DETC2004-575,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651299
1335,"Using the Compromise Decision Support Problem in Microsystem Design: A Formulation for a Miniature Parylene Gas Chromatographic Column",10.1115/DETC2004-575,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651300
1336,"Improved Disassembly Matrices for Disassembly Processes",10.1115/DETC2004-575,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1651301
1337,"Design Under Uncertainty Using Monte Carlo Simulation and Probabilistic Sufficiency Factor",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585742
1338,"A Cross-Evaluation Matrix (CEM) Rating Based Approach to Pareto Efficient Frontier and Design Alternatives Enumeration",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585746
1339,"An Integrated Framework for Probabilistic Optimization Using Inverse Reliability Strategy",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585751
1340,"An Approach to Robust Multiattribute Concept Selection",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585757
1341,"An Indicator Response Surface-Based Monte Carlo Method for Efficient Component and System Reliability Analysis",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585761
1342,"Reliability-Based Design With the Mixture of Random and Interval Variables",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585766
1343,"Application of the Sequential Optimization and Reliability Assessment Method to Structural Design Problems",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585771
1344,"Structural Durability Design Optimization and Its Reliability Assessment",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585775
1345,"Incorporating Epistemic Uncertainty in Robust Design",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585780
1346,"Robust Optimization of an Automotive Valvetrain Using a Multiobjective Genetic Algorithm",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585785
1347,"Robust Design Using Preference Aggregation Methods",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585790
1348,"Non-Gradient Based Parameter Sensitivity Estimation for Robust Design Optimization",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585795
1349,"Product Platform Design and Optimization: Status and Promise",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585800
1350,"Optimal Design Methodology of Common Components for a Class of Products: Its Foundations and Promise",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585804
1351,"Internet Based Framework to Perform Automated FEA on User Customized Products",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585808
1352,"Production Cost Modeling to Support Product Family Design Optimization",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585812
1353,"Product Family and Platform Portfolio Optimization",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585817
1354,"Dimensional Adjustment for Assemblability of Rapid Protoyped Parts",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585820
1355,"WirePATH Rapid Tooling Process and Supporting Software Development",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585826
1356,"Layered Manufacturing by Electrophotographic Printing",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585830
1357,"Towards Automated Design of Multi-Piece Permanent Molds",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585835
1358,"Toward Automatic Process Planning of a Multi-Axis Hybrid Laser Aided Manufacturing System: Skeleton-Based Offset Edge Generation",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585839
1359,"Extracting Freeform Shape Information by Template Fitting",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585843
1360,"Extended Hierarchical Cluster Analysis for the Decomposition of Complex Design Problems",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585849
1361,"Assembly Synthesis With Subassembly Partitioning for Optimal In-Process Dimensional Adjustability",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585853
1362,"Topology Optimization of Multi-Component Structures via Decomposition-Based Assembly Synthesis",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585858
1363,"Quantitative Exploratory Techniques to Simplify Multiple Objectives in Product Design Optimization",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585862
1364,"Multi-Objective Optimisation of Ship Hull With Distributed Applications",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585865
1365,"Structural Topology Design Optimization for Controlled Crash Behavior",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585870
1366,"Analytical Target Setting: An Enterprise Context in Optimal Product Design",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585874
1367,"Multi-Objective Configuration Optimization With Vehicle Dynamics Applied to Midsize Truck Design",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585879
1368,"A New Mathematical Model for Geometric Tolerances as Applied to Axes",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585883
1370,"Tolerance Synthesis of Mechanisms: A Robust Design Approach",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585888
1371,"Development of a Design Reuse View of Cutting Tool Design Ontology",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585892
1372,"A Study of Geometric Error Measurement of CNC Machine Tools Using the Improved Planar Encoder System",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585896
1373,"Reducing Cycle Time and Errors in the Design and Layout of MEMS",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585899
1374,"Approaches of Knowledge-Based Design",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585905
1375,"A Methodology for the Study of the Effects of Communication Method on Design Review Effectiveness",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585908
1376,"Development of Knowledge Based System to Facilitate Design of On-Board Car Safety Systems",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585912
1377,"Shape Knowledge Indexing Using Invariant Shape Code",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585917
1378,"Knowledge Management: A Concept Review",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585922
1380,"A Design Alternatives Assessment and Management Approach",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585926
1381,"Knowledge Intensive Collaborative Decision Support for Design Process",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585930
1382,"A Knowledge-Supported System for Engineering Change Impact Analysis",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585935
1383,"Design Optimization of a Vehicle B-Pillar Subjected to Roof Crush Using Mixed Reactive Taboo Search",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585939
1384,"Design Optimization of Vehicle Structures for Crashworthiness Using Equivalent Mechanism Approximations",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585944
1385,"Response Surface Methods and Pareto Optimization in Crashworthiness Design",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585949
1386,"Parametric Design Sensitivity Analysis of High Frequency Structural-Acoustic Problems Using Energy Finite Element Method",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585953
1387,"The Effect of Tempering (Artificial Aging) on the Crashworthiness Performance of Mass-Efficient Extruded Aluminum Structures",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585959
1388,"Bayesian Approximation-Assisted Optimization Applied to Crashworthiness Design of a Pickup Truck",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585964
1389,"Emerging Virtual Machine Tools",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585968
1390,"Computer Model Validation in Vehicle Crash Safety Design",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585974
1391,"Penalized Likelihood Kriging Model for Analysis of Computer Experiments",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585978
1392,"Analysis of Support Vector Regression for Approximation of Complex Engineering Analyses",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585982
1393,"An Efficient Algorithm for Constructing Optimal Design of Computer Experiments",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585986
1394,"Introducing Rough Set for Design Space Exploration and Optimization",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585990
1395,"A Study on the Use of Kriging Models to Approximate Deterministic Computer Models",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585995
1396,"A New Global Optimization Method for Simultaneous Computation on Expensive Black-Box Functions",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1585998
1397,"Multidimensional Solution Clustering and Its Application to the Coolant Passage Optimization of a Turbine Blade",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586003
1398,"Optimization of a Semi-Active Shock Absorber for Aircraft Landing Gear",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586007
1399,"Towards a Conceptual Design Explorer Using Metamodeling Approaches and Constraint Programming",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586011
1400,"A Study of Emission Policy Effects on Optimal Vehicle Design Decisions",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586017
1401,"Level Set Models for Structural Topology Optimization",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586020
1402,"Topology Optimization of Heat-Resistant Structures",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586027
1403,"Topology Optimization of a Compliant Gripper Using Hybrid Simulated Annealing and Direct Search",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586037
1404,"Topology Optimization and Dynamic Performance of a Bike Frame With Dampers",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586055
1405,"Robust Topological Design of Cellular Materials",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586070
1406,"Structural Topology Optimization Using Function-Oriented Elements Based on the Concept of First Order Analysis",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586075
1407,"Design of Energy Absorbing Structure Using Topology Optimization With a Multi-Material Model",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586080
1408,"Parameterization Strategy for Optimization of Shape Morphing Compliant Mechanisms Using Load Path Representation",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586084
1409,"A Face Clustering Method for a Hexahedral Meshing",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586089
1410,"A New Approach to Minimisations for Shape Control During Free-Form Surface Deformation",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586094
1411,"Smoothing of Noisy Laser Scanner Generated Meshes Using Polynomial Fitting and Neighborhood Erosion",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586099
1412,"Partitioning Positional and Normal Space for Fast Occlusion Detection",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586106
1413,"Automatic Toolpath Generation for Multi-Axis Surface Machining in a Hybrid Manufacturing System",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586109
1414,"A Taxonomy for Collaborative Design",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586114
1415,"A Study of Convergence in Decentralized Design",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586118
1416,"Port-Compatibility and Connectability Based Assembly Design",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586121
1417,"A Concurrent Design Method for Multiple Cross-Sectional Automotive Body Frames Involving Discrete and Continuous Design Variables",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586126
1418,"Design Space Visualization and Its Application to a Design by Shopping Paradigm",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586129
1419,"Design Process Error-Proofing: Development of Automated Error-Proofing Information Systems",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586132
1420,"Design Evaluation Method for Miniature Machine Tools Utilizing Form-Shaping Theory",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586136
1421,"Design Shell for Parametric Design at Embodiment Stage",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586140
1422,"Scenario Expression for Characterizing Failure Cases",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586143
1423,"Design Methodology for the Thermal Packaging of Hybrid Electronic-Mechanical Products: A Case Study on the Berkeley Emulation Engine (BEE)",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586149
1424,"A Modeling Method for Vibration Analysis of a Stator Frame of Turbine Generators and Its Application to a Design System: Vibration Analysis and Analysis System",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586154
1425,"Strengthening of Bone Cement by Shape Optimization of Short Fibers",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586158
1426,"Constraint Dominance Methods Applied to the Design of a Linear Motor",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586163
1427,"Design Sensitivity Analysis of Nonlinear Shell Structure With Frictionless Contact",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586168
1428,"Optimal Troubleshooting for Electro-Mechanical Systems",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586173
1429,"Optimization for Mass Variation of System Including Shock Absorber",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586177
1430,"Discretizing Continuous Problems for Faster Global Convergence",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586181
1431,"Optimal Packaging of Tank Turret System",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586186
1432,"Genetic Range Genetic Algorithms to Obtain Quasi-Optimum Solutions",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586191
1433,"Optimization of Helicopter Air Intake Scoop Design",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586196
1434,"A Study on Immune Algorithms Considering Interaction of Design With Environment Properties",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586200
1435,"Optimizing Optimization for Design Optimization",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586203
1436,"Generalized Random Tunneling Algorithm for Continuous Design Variables",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586207
1437,"Improved Development Cycle of a Compliant Manipulator",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586214
1438,"On Honeycomb Parameterization for Topology Optimization of Compliant Mechanisms",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586217
1439,"On Design of Electro-Thermally Compliant MEMS for Strength",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586223
1441,"Introduction to Compliant Long-Dwell Mechanism Synthesis Using Buckling Arc Theory",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586228
1442,"Distributed Compliant Model for Efficient Dynamic Simulation of Systems With Frictional Contacts",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586231
1443,"Suspension Synthesis for N:1 Roll Center Motion",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586236
1444,"A Robust Solution to the Spherical Rigid-Body Guidance Problem",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586239
1445,"Designing a Dexterous Reconfigurable Packaging System for Flexible Automation",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586243
1446,"Kinematic Synthesis of RPS Serial Chains",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586248
1447,"Approximate Motion Synthesis of Open and Closed Chains via Parametric Constraint Manifold Fitting: Preliminary Results",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586252
1448,"Suggesting Joint Limitations and Physical Parameters for Motion Generating 3 DOF Planar Chains",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586256
1449,"Geometric Design of Cylindric PRS Serial Chains",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586260
1450,"On the Effects of Weights in Rational Motion Design",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586264
1451,"Dimensional Synthesis of CRR Serial Chains",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586267
1452,"Analytical Determination of Principal Twists and Singular Directions in Robot Manipulators",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586272
1453,"Type Synthesis of Three-DOF Translational Parallel Mechanisms",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586276
1454,"Forward Problem Singularities of Manipulators Which Become PS-2RS or 2PS-RS Structures When the Actuators Are Locked",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586279
1455,"Singularity Analysis of a Novel 4-DOFs Parallel Robot H4 by Using Screw Theory",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586283
1456,"Planar Translational Cable-Direct-Driven Robots: Hardware Implementation",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586288
1457,"Interpolation Algorithm and Its Error Prediction of a Tripod-Based Parallel Kinematic Machine",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586291
1458,"An Integrated Virtual Validation System for Parallel Kinematic Machine Analysis Design",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586297
1459,"Design Optimization of 6-HTRT Parallel Robot Orientated on Workspace",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586300
1460,"Cable-Based Metrology System for Sculpting Assistance",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586305
1461,"Optimal Integration of Smart Actuators in the Structure of Serial and Parallel Robot Manipulators to Enhance Speed and Tracking Precision",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586311
1462,"An XZ Micropositioning Mechanism (XZMM) With Out-of-Plane Translation",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586314
1463,"Kinetic Analysis of Planar Frictionless Mechanisms Made Simple",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586318
1464,"Computer Simulation of Path and Motion Generation With Six-Bar Linkage",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586322
1465,"On the Existence of Special Cases of Input Speed Doubling Linkage Mechanisms",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586326
1466,"The Radius of Curvature of a Coupler Curve of the Single Flier Eight-Bar Linkage",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586331
1467,"An Analytical Comparison Between Ball and Crossed Roller Bearings for Utilization in Actuator Modules for Precision Modular Robots",10.1115/DETC2003/DAC,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1586335
