981,Surrogate Modeling of Complex Systems Using Adaptive Hybrid Functions,DETC2011-48608
982,Automatic Process Planning of a Multi-Axis Hybrid Manufacturing System,DETC2002-34138
983,A Novel Second-Order Reliability Method (SORM) Using Non-Central or Generalized Chi-Squared Distributions,DETC2012-70276
984,Incorporating Twinkling in Genetic Algorithms for Global Optimization,DETC2008-49256
985,Synthesis of Structural Symmetry Driven by Cost Savings,DETC2005-85111
986,Shape Optimization of a Camoid Follower Surface,DETC2008-49659
987,Multi Agent Normal Sampling Technique (MANST) for Global Optimization,DETC2007-35506
988,Design and Experimental Research of Magneto-Rheological Fluids Fan Clutch,DETC2005-84367
989,PipeSynth: An Algorithm for Automated Topological and Parametric Design and Optimization of Pipe Networks,DETC2011-47906
990,Optimized Mask Image Projection for Solid Freeform Fabrication,DETC2009-86268
991,Applications of 3D Level Set Topology Optimization,DETC2012-70870
992,A Hybrid Reliability Approach for Reliability-Based Design Optimization,DETC2010-28871
993,Design of Components With Optimized Microstructure,DETC2004-57228
994,Concept Opportunity Diagrams: A Visual Modeling Method to Find Multifunctional Design Concepts,DETC2010-29068
995,Optimization of a PEM Fuel Cell System for Low-Speed Hybrid Electric Vehicles,DETC2006-99606
996,Vehicle Crashworthiness Design via a Surrogate Model Ensemble and a Co-Evolutionary Genetic Algorithm,DETC2005-84965
997,Lagrangian Relaxation for Decentralized Decision Making in Engineering Design,DETC2008-49541
998,Development of a Probabilistic Model for Mechanistic Evaluation of Reliability of Oil Pipelines Subject to Corrosion-Fatigue Cracking,DETC2008-50079
999,Computer-Aided Analysis of Free Transverse-Vibration of Stepped Beams,DETC2002-34054
1000,Product Family Design: Strategic Principles to Choose Between Product-Driven and Platform-Driven Processes,DETC2008-49429
1001,A Function-Based Strategy for Analysis of Energy Systems in Transportation Vehicles,DETC2009-87474
1002,Counting Degrees of Freedom for Developable Bezier Surface Design,DETC2002-34070
1003,Designing Embodiment Design Processes Using a Value-of-Information-Based Approach With Applications for Integrated Product and Materials Design,DETC2008-49395
1004,Pultrusion Process Analysis Using Knowledge-Based System,DETC2008-49895
1005,Hybrid Power Generation System Design Optimization Based on a Markovian Reliability Analysis Approach,DETC2011-48607
1006,Geometric Design of Uniform Developable B-Spline Surfaces,DETC2004-57257
1007,A Design Strategy for Collaborative Decision Making in a Distributed Environment,DETC2007-34842
1008,Focused Product Family Improvement,DETC2008-49597
1009,A Simplified Systematic Method of Acquiring Design Specifications From Customer Requirements,DETC2007-34769
1010,Multidisciplinary Design Optimization for Complex Engineered Systems Design: State of the Research and State of the Practice--Report From a National Science Foundation Workshop,DETC2011-47237
1011,Usage Coverage Model for Choice Modeling: Principles,DETC2009-87534
1012,Optimization Method of Location for Cooperative Lifting of Two Mobile Cranes,DETC2012-70496
1013,Product Configuration Design Based on Extensible Product Family for Mass Customization,DETC2005-85443
1014,Optimization of a Semi-Active Shock Absorber Using a Genetic Algorithm,DETC2004-57115
1015,A Hybrid Method Using Response Surface and Pattern Search for Design Optimization,DETC2005-85146
1016,Determination of Ranged Sets of Design Specifications by Incorporating Heterogeneous Design Capability Information,DETC2006-99494
1017,Optimal Component Sizing and Forward-Looking Dispatch of an Electrical Microgrid for Energy Storage Planning,DETC2011-48513
1018,ModelAngelo: A Rapid Prototyping System for Polystyrene,DETC2002-34137
1019,Procedural Design of Imprint Rolls for Fluid Pathway Fabrication,DETC2007-35187
1020,A Robust Solution to the Spherical Rigid-Body Guidance Problem,DETC2003-48811
1021,Investigating Different Approaches for Front-Loading Problem Solving in Product Development: Evidence From Engine Engineering,DETC2006-99595
1022,Text and Illustration Based Senario Expressions for Conveying Failure Knowledge,DETC2004-57376
1023,Design Shell for Parametric Design at Embodiment Stage,DETC2003-48788
1024,Automated Concept Generation: A Co-Evolutionary Approach,DETC2005-85125
1025,Fundamental Strategies for System Optimization of Machine Product Designs,DETC2008-49435
1026,Optimization of Parabolic Heliostat Focal Lengths in a Mini-Tower Solar Concentrator System,DETC2011-48591
1027,Selection of Copula to Generate Input Joint CDF for RBDO,DETC2008-49494
1028,A Mixed Logit Choice Modeling Approach Using Customer Satisfaction Surveys to Support Engineering Design,DETC2009-87052
1029,Level Set Models for Structural Topology Optimization,DETC2003-48768
1030,Design and Selection of Safe Water Supply Solutions for Emerging Regions: A Demography Based Demand Driven Approach,DETC2012-70577
1031,Automated Design of an Industrial Robot Family,DETC2009-86613
1032,Computer Implementation of an Improved Kutzbach-Grobler Mobility Criterion,DETC2002-34093
1033,Can a House Without a Foundation Support Design?,DETC2005-84765
1034,Towards Automated Design of Multi-Piece Permanent Molds,DETC2003-48725
1035,On the Use of Active Learning in Engineering Design,DETC2012-70624
1036,Multiscale Design and Multiobjective Optimization of Orthopaedic Cellular Hip Implants,DETC2011-47487
1037,Identification of Platform Variables in Product Family Design Using Sensitivity Analysis,DETC2012-71198
1038,Creating Polytope Representation of Design Spaces for Visual Exploration Using Consistency Technique,DETC2009-86887
1039,An Investigation of the Impact of Assembly Sequencing on the Product Family Design Outcomes,DETC2007-35672
1040,The Skewboid Method: A Simple and Effective Approach to Pareto Relaxation and Filtering,DETC2012-70323
1041,Shape and Topology Optimization With Medial Zones,DETC2011-48363
1042,A Process-Oriented Approach for Management of Product Configuration Models,DETC2004-57384
1043,Quantity Dimension Indexing for Design Knowledge Management,DETC2007-35133
1044,Design for Product-Embedded Disassembly,DETC2005-85260
1045,Preliminary Results on Generating Assembly Sequences for Shape Display,DETC2006-99233
1046,Assessing the Effectiveness of Using Graveyard Data for Generating Design Alternatives,DETC2011-48636
1047,Suspension Synthesis for N:1 Roll Center Motion,DETC2003-48810
1048,Design and Verification of a New Computer Controlled Seating Buck,DETC2006-99393
1049,Handling Multiple Objectives in Decentralized Design,DETC2005-84807
1050,Optimal Design Decisions in Product Portfolio Valuation,DETC2002-34097
1051,Optimization of Helicopter Air Intake Scoop Design,DETC2003-48801
1052,Topology Optimization of Heat-Resistant Structures,DETC2003-48769
1053,Improving Multi-Objective Robust Optimization Under Interval Uncertainty Using Worst Possible Point Constraint Cuts,DETC2009-87312
1054,Solid Modeler Evaluation and Comparison Cycle: A Methodology for Optimum Selection of Modeling Software,DETC2004-57478
1055,Towards a Reference Ontology for Functional Knowledge Interoperability,DETC2007-35373
1056,A Conceptual Design Tool With Error Warning,DETC2005-84541
1057,Adaptive Deposition Coverage Toolpath Planning for Metal Deposition Process,DETC2007-34445
1058,Parallel Population Based Incremental Learning With GPU Acceleration for Nonlinear Optimization,DETC2009-86129
1059,Parametric Structural Shape and Topology Optimization Method With Radial Basis Functions and Level-Set Method,DETC2006-99294
1060,A Bayesian Approach to Reliability-Based Optimization With Incomplete Information,DETC2006-99458
1061,Fully Free-Form Deformation Features ([delta]-F4) Incorporating Discontinuities,DETC2004-57225
1062,Including Preference in Anthropometry-Driven Models for Design,DETC2007-35479
1063,Efficient Genetic Algoritm Based Robust Design Method for Compressor Fan Blades,DETC2005-85042
1064,Optimum Disassembly Process With Genetic Algorithms for a Compressor,DETC2006-99425
1065,Towards Robustly Stable Musculo-Skeletal Simulation of Human Gait: Merging Lumped and Component-Based Modeling Approaches,DETC2012-71473
1066,A Joint Probability Approach to Multiobjective Optimization Under Uncertainty,DETC2010-28266
1067,Finding the Shortest Path for Quality Assurance of Electric Components,DETC2002-34117
1068,Optimal Design of a Simplified Morphing Blade for Fixed-Speed Horizontal Axis Wind Turbines,DETC2012-70225
1069,Managing Uncertainty in Multiscale Systems via Simulation Model Refinement,DETC2011-47655
1070,Product Platform Problem Taxonomy: Classification and Identification of Benchmark Problems,DETC2006-99573
1071,Optimum Design of an Anchoring System for Percutaneous Mitral Valve Repair,DETC2010-28462
1072,Dynamic Analysis and Optimization of Tensioner in Automotive Serpentine Belt Drive Systems,DETC2002-34120
1073,An Approach to Automate Concept Generation of Sheet Metal Parts Based on Manufacturing Operations,DETC2008-49648
1074,Towards Rapid Redesign: Pattern-Based Design Diagnostics for Large-Scale and Complex Redesign Problems,DETC2005-84888
1075,A Haptic System for Virtual Prototyping of Polygonal Models,DETC2004-57507
1076,Product Reverse Engineering Based on Growth Design Process,DETC2007-35827
1077,Enabling Local Risk Assessment to Support Global Collaboration in a Distributed Environment,DETC2006-99159
1078,Multiobjective Optimization for Integrated Tolerance Allocation and Fixture Layout Design in Multistation Assembly,DETC2006-99467
1079,A Novel Search Algorithm for Interactive Automated Conceptual Design Generator (ACDG),DETC2011-47743
1080,A Complete Variation Algorithm for Slot and Tab Features for 3D Simulation-Based Tolerance Analysis,DETC2005-85541
1081,Elastohydrodynamic Ball Bearing Optimization Using Genetic Algorithm and Heuristic Gradient Projection,DETC2011-47624
1082,Fuzzy Heuristic Gradient Projection for Frame Topology Optimization,DETC2005-85353
1083,An Interactive Virtual Environment for 3D Model Assembly With Video Immersion,DETC2002-34151
1084,Designing Resource-Efficient Military Base Camps From a Holistic Perspective,DETC2012-70960
1085,Dimensional Adjustment for Assemblability of Rapid Protoyped Parts,DETC2003-48722
1086,Learning Geometric Design Knowledge From Conceptual Sketches and Its Utilization in Shape Creation and Optimization,DETC2009-87477
1087,An Approach for Generating Variational Geometry of a Pattern of Holes With Composite Positional Tolerances,DETC2002-34033
1088,A Perspective of Hierarchical Layout Design Optimization for Highly Packaged Equipments,DETC2007-35189
1089,Case Study Instrument Development for Studying Collaborative Design,DETC2006-99674
1090,Front Structure Design Procedure for Optimal Pedestrian Leg Impact Performance,DETC2004-57153
1091,Multi-Disciplinary Conceptual Modeling and Optimization With Uncertainty Effects Consideration,DETC2006-99617
1092,A Second-Order Reliability Method With First-Order Efficiency,DETC2010-28178
1093,Metamorphosis of Periodic Surface Models,DETC2009-87101
1094,Applicability of Design Spaces to Utilize Current Assembly Plant Resources to Produce New Product Family Members,DETC2004-57528
1095,Faster Generation of Feasible Design Points,DETC2005-85449
1096,Building Surrogate Models Based on Detailed and Approximate Simulations,DETC2004-57486
1097,Issues of Similarity in Engineering Design,DETC2006-99678
1098,A Sketch-Based Interface for the Design and Analysis of Simple Vibratory Mechanical Systems,DETC2004-57529
1099,Discretizing Continuous Problems for Faster Global Convergence,DETC2003-48798
1100,Optimizing Optimization for Design Optimization,DETC2003-48803
1101,Switchgear Component Commonality Design Method Considering Delivery Lead-Time and Inventory Level,DETC2007-35687
1102,Finite Element Analysis in 3D Using the Penalty Boundary Method,DETC2002-34068
1103,Multidimensional Solution Clustering and Its Application to the Cool and Passage Optimization of a Turbine Blade,DETC2003-48764
1104,Quantifying Customer Sacrifice for Use in Product Customization Problems,DETC2012-71151
1105,A Systems Framework for Platform Architecture Analysis,DETC2004-57299
1106,Hybrid General Heuristic Gradient Projection for Frame Optimization of Micro and Macro Applications,DETC2009-87012
1107,Energy Characteristic State Model for Automated Conceptual Design of Hydraulic System,DETC2008-49675
1108,Synthesis of Bistable Periodic Structures Using Topology Optimization and a Genetic Algorithm,DETC2005-84904
1109,Partitioning Positional and Normal Space for Fast Occlusion Detection,DETC2003-48779
1110,A Packing Genetic Algorithm for Configuration Design,DETC2005-85479
1111,Functional Part Families and Design Change for Mechanical Assemblies,DETC2008-49739
1112,Validating Designs Through Sequential Simulation-Based Optimization,DETC2010-28431
1113,Mesh Processing for Computerized Anthropometry,DETC2005-85528
1114,Robust Design for Profit Maximization Under Uncertainty of Consumer Choice Model Parameters Using the Delta Method,DETC2011-48409
1115,Design Optimization of Enclosed Liquid Containers With Baffles for Sloshing and Impact,DETC2004-57328
1116,Elicitation and Modeling of Customer' Preferences in Industrial Design: A Comparative Study on Vehicle Front End,DETC2008-49637
1117,Reliability-Based Shape Optimization of a Pressure Tank Under Random and Stochastic Environments,DETC2008-49415
1118,A Unified Framework for Decomposition of Design Structure Matrix and Domain Mapping Matrix,DETC2008-49542
1119,Towards Parametric Environmental Profiles of Complex Industrial Systems in Preliminary Design Stage,DETC2011-47376
1120,Customer-Centric Product Modeling for Rapid Product Identification in One-Of-A-Kind Production,DETC2009-86263
1121,Modified Reduced Gradient With Realizations Sorting for Hard Equality Constraints in Reliability-Based Design Optimization,DETC2010-28159
1122,Symmetry Plane Detection for 3D CAD Volumes,DETC2010-28338
1123,Engineering Product Design Optimization for Retail Channel Acceptance,DETC2006-99118
1124,Design Optimization of Hierarchically Decomposed Multilevel Systems Under Uncertainty,DETC2004-57357
1125,Evaluation Method for the Topological Synthesis of Sheet Metal Components,DETC2004-57254
1126,Variable Fidelity Modeling as Applied to Trajectory Optimization for a Hydraulic Backhoe,DETC2009-87522
1127,Relative Entropy Based Method for Global and Regional Sensitivity Analysis in Probabilistic Design,DETC2004-57500
1128,Fuzzy Analytical Hierarchy Process-Based Assembly Unit Partition for Complex Products,DETC2007-34631
1129,A Study of the Effect of Geometry Changes on the Structural Stiffness of a Composite D-Spar,DETC2010-28730
1130,Optimal Design of a 3-DOF Parallel Micromanipulator,DETC2009-86259
1131,Multi-Objective Optimisation of Ship Hull With Distributed Applications,DETC2003-48732
1132,Dynamic Modelling and Simulation of Parallel Kinematic Machines,DETC2004-57163
1133,Quantitative Exploratory Techniques to Simplify Multiple Objectives in Product Design Optimization,DETC2003-48731
1134,Computationally Efficient Imprecise Uncertainty Propagation in Engineering Design and Decision Making,DETC2012-70419
1135,The Generalized Cahn-Hilliard Equations of Multiphase Transition for Structural Topology Optimization,DETC2005-84751
1136,An Industrial Trial of a Set-Based Approach to Collaborative Design,DETC2008-49953
1137,Enhanced Sequential Optimization and Reliability Assessment Method for Changing Design Variance,DETC2005-84891
1138,Geometric Construction of Piecewise Line-Symmetric Spherical Motions Using Quaternion Biarcs,DETC2006-99647
1139,A Modified Formulation for Automatic Synthesis of Planar Linkage Mechanisms,DETC2011-47341
1140,A Virtual Reality Interface for the Design of Compliant Mechanisms,DETC2009-87155
1141,PDM Implementation in Indian Industries: An Impact Study on Technology Adoption,DETC2007-34723
1142,Application of Pontryagin's Maximum Principle to Statistical Process Control Optimization,DETC2012-70104
1143,Optimal Product Design Under Price Competition,DETC2008-49176
1144,Customer-Driven Product Design Selection Using Web Based User-Generated Content,DETC2011-48338
1145,An Optimization Study of the Ultrasonic Welding of Thin Film Polymers,DETC2004-57082
1146,Enabling Decision-Based Design Using Solution Trajectory Correction and Backtracking Rules,DETC2012-71080
1147,Numerically Stable Design Optimization With Price Competition,DETC2012-71201
1148,Function Block Design to Enable Adaptive Job Shop Operations,DETC2007-34260
1149,Representation: Structural Complexity of Assemblies to Create Neural Network Based Assembly Time Estimation Models,DETC2012-71337
1150,Conceptual Design of Tool Storage Based on the Divergent Tree Method,DETC2002-34044
1151,Choice Model Specification for Market-Based Engineering Design,DETC2008-50071
1152,INSIDES: A New Design and Simulation Platform for Virtual Prototyping in Automotive and Aerospace Industry,DETC2006-99228
1153,Roles and Observations of a Graduate Design Coach,DETC2005-85136
1154,Informing Design Using Data Mining Methods,DETC2002-34058
1155,A Sequential Linearization Technique for Analytical Target Cascading,DETC2008-49148
1156,Modeling and Virtual Reality Realization of Coupled Processes in Integrated Open-Die Forging Plant,DETC2009-86807
1157,Designing a Dexterous Reconfigurable Packaging System for Flexible Automation,DETC2003-48812
1158,A Design Alternatives Assessment and Management Approach,DETC2003-48746
1159,Novel Geometrical Approach to Designing Flow Channels,DETC2012-71448
1160,Numerical Experiments in Using Voronoi Cell Finite Elements for Topology Optimization,DETC2009-87460
1161,Forward Problem Singularities of Manipulators Which Become PS-2RS or 2PS-RS Structures When the Actuators Are Locked,DETC2003-48821
1162,Convergence and Stability in Distributed Design of Large Systems,DETC2004-57344
1163,Empirical Analysis Using Advanced Similarity Methods,DETC2002-34082
1164,Using Tolerance-Maps to Generate Frequency Distributions of Clearance for Pin-Hole Assemblies,DETC2006-99585
1165,Structural Topology Optimization for Forced Vibration Problem Using Level Set Method,DETC2011-47037
1166,Random Field Characterization With Insufficient Data Sets for Probability Analysis and Design,DETC2011-48319
1167,Visibility for Determining the Rotational Axis CNC Rapid Prototyping and Rapid Manufacturing,DETC2006-99211
1168,A Proposed Taxonomy for Physical Prototypes: Structure and Validation,DETC2008-49976
1169,Generative Design and CNC Fabrication Using Shape Grammars,DETC2008-49856
1170,A Non-Deterministic Approach to Concept Selection Using S-Pareto Frontiers,DETC2002-34125
1171,An Efficient Algorithm for Constructing Optimal Design of Computer Experiments,DETC2003-48760
1172,Integrating a Vision System With a Coordinate Measuring Machine to Automate the Datum Alignment Process,DETC2005-85455
1173,Modeling of Evolutionary Design Database,DETC2005-84956
1174,An Investigation of Sustainability- Preference and Profitability in Design Optimization,DETC2010-29055
1175,On Design Preference Elicitation With Crowd Implicit Feedback,DETC2012-70605
1176,Port-Based Ontology Modeling for Product Conceptual Design,DETC2008-49726
1177,A Case Study of the Implementation and Maintenance of a Fee for Service Lighting System for a Rural Village in Sub Saharan Africa,DETC2012-71469
1178,Isogeometric Shape Design Sensitivity Analysis Using Mixed Transformation Method for Kronecker Delta Property,DETC2011-47697
1179,Augmenting Tools for Reverse Engineering Methods,DETC2006-99676
1180,A Function Based Approach for Product Integration,DETC2011-47922
1181,Methods for Discrete Design Optimization,DETC2005-85202
1182,Analysis of Avoided Carbon-Dioxide Due to Photovoltaic and Wind Turbine Technologies Displacing Electrical Peaking Facilities,DETC2009-86511
1183,A Knowledge-Based System for Change Impact Analysis,DETC2004-57249
1184,A New Symbolic Method to Determine Base Inertia Parameters for General Spatial Mechanisms,DETC2002-34111
1185,A Cutting Plane Method for Analytical Target Cascading With Augmented Lagrangian Coordination,DETC2010-29207
1186,Modeling and Identification for Rotary Geometric Errors of Five-Axis Machine Tools With R-Test Measurement,DETC2012-70182
1187,Ontologies for Supporting Engineering Design Optimization,DETC2006-99508
1188,Design and Optimization of Multiple Microchannel Heat Transfer Systems Based on Multiple Prioritized Preferences,DETC2012-70869
1189,Nonlinear Kinematic Tolerance Analysis of Planar Higher Pairs,DETC2002-34109
1190,Acquisition of Product Design Guidelines Considering User Kansei Data Pertaining to Product Environments,DETC2005-85160
1191,Performance Comparison of Metamodeling Methods From the Perspective of Sample Quality Merits,DETC2009-86270
1192,Evidence Theory-Based Reliability Analysis and Optimization in Engineering Design,DETC2007-34626
1193,A Simulation-Based Random Process Method for Time-Dependent Reliability of Dynamic Systems,DETC2010-28131
1194,A Saddlepoint Approximation Method for Uncertainty Analysis,DETC2004-57269
1195,Model Reduction in Structural Analysis Using a Multiresolution Analysis,DETC2002-34077
1196,A Review of Recent Phase Transition Simulation Methods: Saddle Point Search,DETC2008-49411
1197,Co-Design of an Active Suspension Using Simultaneous Dynamic Optimization,DETC2011-48521
1198,A Recursive Line-Intersection Method for Finding the Area of a Mesh Projected Onto a Plane,DETC2004-57156
1199,Model-Based Decomposition Using Non-Binary Dependency Analysis and Heuristic Partitioning Analysis,DETC2006-99175
1200,Polygon Offsetting by Computing Winding Numbers,DETC2005-85513
1201,Improved Clustering Algorithm for Design Structure Matrix,DETC2012-70076
1202,Reliable Kinetic Monte Carlo Simulation Based on Random Set Sampling,DETC2011-48575
1203,Application of the Sequential Optimization and Reliability Assessment Method to Structural Design Problems,DETC2003-48710
1204,Design Information Support Tool (DIST): It's Development and Effectiveness Investigation,DETC2006-99479
1205,Optimization of Tool Handle Shape for a Target User Population,DETC2009-87444
1206,A Kriging Metamodel Assisted Multi-Objective Genetic Algorithm for Design Optimization,DETC2006-99316
1207,On Performance Enhancement of Parallel Kinematic Machine,DETC2005-85034
1208,Optimal Design of Product Family Throughout Commonalization Customization and Lineup Arrangement,DETC2008-50023
1209,Network Target Coordination for Optimal Design of Decomposed Systems With Consensus Optimization,DETC2012-70333
1210,Dimensional Synthesis of CRR Serial Chains,DETC2003-48818
1211,Human Modelling: A Constraint-Based Feature Modelling Approach,DETC2002-34061
1212,An Optimization Model for Parabolic-Trough Solar Power Generation Systems,DETC2010-28997
1213,Agent Based Variation Propagation for Collaborative Top-Down Assembly Design,DETC2008-49589
1214,A Review of Recent Phase Transition Simulation Methods: Transition Path Search,DETC2008-49410
1215,Tracing Pareto-Optimal Frontiers in Topology Optimization,DETC2010-28592
1216,A Modeling Method for Vibration Analysis of a Stator Frame of Turbine Generators and Its Application to a Design System: Vibration Analysis and Analysis System,DETC2003-48792
1217,Probability of User Fit for Spatially Optimized Products,DETC2011-48569
1218,Model-Based Method to Translate System Level Customer Needs to Parts Specifications,DETC2010-28569
1219,Design Evaluation Method for Miniature Machine Tools Utilizing Form-Shaping Theory,DETC2003-48787
1220,Multi-Category Design of Bundled Products for Retail Channels Considering Demand: Uncertainty and Competition,DETC2008-49210
1221,Fundamental Concepts for Product Designs Based on Pareto Optimum Solutions,DETC2011-47247
1222,A Reliability-Based Design Method Using Simulation Techniques and Efficient Optimization Approach,DETC2004-57457
1223,A Two-Stage Design Method for Compliant Mechanisms Having Specified Non-Linear Output Paths,DETC2006-99351
1224,Automating Redesign of Sheet-Metal Parts in Automotive Industry Using KBE and CBR,DETC2006-99545
1225,Constraint Dominance Methods Applied to the Design of a Linear Motor,DETC2003-48794
1226,Modular Product Optimization to Alleviate Poverty: An Irrigation Pump Case Study,DETC2012-71171
1227,Relating Two Domains via a Third: An Approach to Overcome Ambiguous Attributions Using Multiple Domain Matrices,DETC2008-49249
1228,Automatic Toolpath Generation for Multi-Axis Surface Machining in a Hybrid Manufacturing System,DETC2003-48780
1229,An Importance Sampling Approach for Time-Dependent Reliability,DETC2011-47200
1230,Topology Optimization for Steady-State Heat Transfer Problems Including Design-Dependent Effects,DETC2008-49098
1231,Finding All Undercut-Free Parting Directions for Solids of Revolution,DETC2007-34688
1232,Learning Stylistic Desires and Generating Preferred Designs of Consumers Using Neural Networks and Genetic Algorithms,DETC2011-48642
1233,Development of Adaptive RBF-HDMR Model for Approximating High Dimensional Problems,DETC2009-86531
1234,Adaptive Experimental Design Applied to Ergonomics Testing Procedure,DETC2002-34091
1235,PSS Business Case Map: Supporting Idea Generation in PSS Design,DETC2012-70692
1236,Data Mining and Fuzzy Clustering to Support Product Family Design,DETC2006-99287
1237,Improved Disassembly Matrices for Disassembly Processes,DETC2004-57593
1238,Design Optimization of Vehicle Structures for Crashworthiness Using Equivalent Mechanism Approximations,DETC2003-48751
1239,Filling N-Sided Holes Using Trimmed B-Spline Surfaces,DETC2012-70735
